ChID CopyNo HVBundleID HVCableID SignalCableID SiPMNo FECID FECChID
0 1424 55 14 866 673 22 32
1 1424 55 14 866 673 22 33
0 1425 55 17 851 675 22 34
1 1425 55 17 851 675 22 35
0 1426 55 31 1766 678 22 36
1 1426 55 31 1766 678 22 37
0 1427 55 15 894 2270 22 38
1 1427 55 15 894 2270 22 39
0 1428 55 16 1771 2269 22 40
1 1428 55 16 1771 2269 22 41
0 1429 55 26 831 2267 22 42
1 1429 55 26 831 2267 22 43
0 1430 55 8 1761 2268 22 44
1 1430 55 8 1761 2268 22 45
0 1431 56 14 885 1249 22 46
1 1431 56 14 885 1249 22 47
0 1432 56 25 884 1250 22 48
1 1432 56 25 884 1250 22 49
0 1433 56 15 926 1243 22 50
1 1433 56 15 926 1243 22 51
0 1434 56 24 893 991 22 52
1 1434 56 24 893 991 22 53
0 1435 56 18 914 1241 22 54
1 1435 56 18 914 1241 22 55
0 1436 56 30 924 709 22 56
1 1436 56 30 924 709 22 57
0 1437 56 8 873 707 22 58
1 1437 56 8 873 707 22 59
0 1438 56 5 925 710 22 60
1 1438 56 5 925 710 22 61
0 1439 57 12 1601 703 22 62
1 1439 57 12 1601 703 22 63
0 1440 57 11 1759 708 22 64
1 1440 57 11 1759 708 22 65
0 1441 57 3 934 1488 22 66
1 1441 57 3 934 1488 22 67
0 1442 57 2 933 839 22 68
1 1442 57 2 933 839 22 69
0 1443 57 4 936 834 22 70
1 1443 57 4 936 834 22 71
0 1444 57 20 916 838 22 72
1 1444 57 20 916 838 22 73
0 1445 57 13 850 2376 22 74
1 1445 57 13 850 2376 22 75
0 1446 57 30 895 835 22 76
1 1446 57 30 895 835 22 77
0 1447 58 4 874 832 22 78
1 1447 58 4 874 832 22 79
0 1448 58 2 1788 2379 22 80
1 1448 58 2 1788 2379 22 81
0 1449 58 25 859 69 22 82
1 1449 58 25 859 69 22 83
0 1450 58 9 862 72 22 84
1 1450 58 9 862 72 22 85
0 1451 58 20 864 76 22 86
1 1451 58 20 864 76 22 87
0 1452 58 19 1763 77 22 88
1 1452 58 19 1763 77 22 89
0 1453 58 30 836 65 22 90
1 1453 58 30 836 65 22 91
0 1454 58 14 1280 53 22 92
1 1454 58 14 1280 53 22 93
0 1455 59 16 875 71 22 94
1 1455 59 16 875 71 22 95
0 1456 59 12 915 64 22 96
1 1456 59 12 915 64 22 97
0 1457 59 11 860 54 22 98
1 1457 59 11 860 54 22 99
0 1458 59 5 1795 70 22 100
1 1458 59 5 1795 70 22 101
0 1459 59 30 1773 43 22 102
1 1459 59 30 1773 43 22 103
0 1460 59 19 1787 42 22 104
1 1460 59 19 1787 42 22 105
0 1461 59 25 822 17 22 106
1 1461 59 25 822 17 22 107
0 1462 59 24 858 41 22 108
1 1462 59 24 858 41 22 109
0 1463 60 1 1935 20 22 110
1 1463 60 1 1935 20 22 111
0 1464 60 32 1330 16 22 112
1 1464 60 32 1330 16 22 113
0 1465 60 28 374 44 22 114
1 1465 60 28 374 44 22 115
0 1466 60 2 1929 45 22 116
1 1466 60 2 1929 45 22 117
0 1467 60 16 1934 15 22 118
1 1467 60 16 1934 15 22 119
0 1468 60 25 1926 18 22 120
1 1468 60 25 1926 18 22 121
0 1469 60 26 1901 1282 22 122
1 1469 60 26 1901 1282 22 123
0 1470 20 2 2018 1281 22 124
1 1470 20 2 2018 1281 22 125
0 1471 20 16 665 1283 22 126
1 1471 20 16 665 1283 22 127
0 1472 20 4 2015 1284 23 0
1 1472 20 4 2015 1284 23 1
0 1473 20 1 2017 1287 23 2
1 1473 20 1 2017 1287 23 3
0 1474 20 28 1178 1323 23 4
1 1474 20 28 1178 1323 23 5
0 1475 20 25 598 1325 23 6
1 1475 20 25 598 1325 23 7
0 1476 20 14 143 1327 23 8
1 1476 20 14 143 1327 23 9
0 1477 20 8 303 1329 23 10
1 1477 20 8 303 1329 23 11
0 1478 21 27 134 1330 23 12
1 1478 21 27 134 1330 23 13
0 1479 21 11 129 189 23 14
1 1479 21 11 129 189 23 15
0 1480 21 6 103 129 23 16
1 1480 21 6 103 129 23 17
0 1481 21 7 2024 110 23 18
1 1481 21 7 2024 110 23 19
0 1482 21 10 2011 96 23 20
1 1482 21 10 2011 96 23 21
0 1483 21 9 2021 97 23 22
1 1483 21 9 2021 97 23 23
0 1484 21 8 2029 118 23 24
1 1484 21 8 2029 118 23 25
0 1485 21 2 2025 113 23 26
1 1485 21 2 2025 113 23 27
0 1486 22 14 109 59 23 28
1 1486 22 14 109 59 23 29
0 1487 22 27 579 125 23 30
1 1487 22 27 579 125 23 31
0 1488 22 29 575 108 23 32
1 1488 22 29 575 108 23 33
0 1489 22 26 588 2139 23 34
1 1489 22 26 588 2139 23 35
0 1490 22 30 1614 2140 23 36
1 1490 22 30 1614 2140 23 37
0 1491 22 17 585 2135 23 38
1 1491 22 17 585 2135 23 39
0 1492 22 18 117 2138 23 40
1 1492 22 18 117 2138 23 41
0 1493 22 19 556 2130 23 42
1 1493 22 19 556 2130 23 43
0 1494 23 20 318 2125 23 44
1 1494 23 20 318 2125 23 45
0 1495 23 21 580 2136 23 46
1 1495 23 21 580 2136 23 47
0 1496 23 18 557 2121 23 48
1 1496 23 18 557 2121 23 49
0 1497 23 15 2016 2123 23 50
1 1497 23 15 2016 2123 23 51
0 1498 23 27 2009 2124 23 52
1 1498 23 27 2009 2124 23 53
0 1499 23 23 2033 3522 23 54
1 1499 23 23 2033 3522 23 55
0 1500 23 26 101 3521 23 56
1 1500 23 26 101 3521 23 57
0 1501 23 5 131 3523 23 58
1 1501 23 5 131 3523 23 59
0 1502 24 3 551 3525 23 60
1 1502 24 3 551 3525 23 61
0 1503 24 2 587 4952 23 62
1 1503 24 2 587 4952 23 63
0 1504 24 1 591 3526 23 64
1 1504 24 1 591 3526 23 65
0 1505 24 7 576 3527 23 66
1 1505 24 7 576 3527 23 67
0 1506 24 29 2012 3528 23 68
1 1506 24 29 2012 3528 23 69
0 1507 24 17 102 3530 23 70
1 1507 24 17 102 3530 23 71
0 1508 24 30 116 3529 23 72
1 1508 24 30 116 3529 23 73
0 1509 24 4 2007 3511 23 74
1 1509 24 4 2007 3511 23 75
0 1510 25 32 568 3515 23 76
1 1510 25 32 568 3515 23 77
0 1511 25 10 569 3518 23 78
1 1511 25 10 569 3518 23 79
0 1512 25 9 2027 3514 23 80
1 1512 25 9 2027 3514 23 81
0 1513 25 2 2038 3513 23 82
1 1513 25 2 2038 3513 23 83
0 1514 25 13 112 3516 23 84
1 1514 25 13 112 3516 23 85
0 1515 25 14 597 3517 23 86
1 1515 25 14 597 3517 23 87
0 1516 25 15 572 3519 23 88
1 1516 25 15 572 3519 23 89
0 1517 25 5 562 3512 23 90
1 1517 25 5 562 3512 23 91
0 1518 26 16 312 3520 23 92
1 1518 26 16 312 3520 23 93
0 1519 26 15 600 1217 23 94
1 1519 26 15 600 1217 23 95
0 1520 26 25 559 1216 23 96
1 1520 26 25 559 1216 23 97
0 1521 26 6 583 3986 23 98
1 1521 26 6 583 3986 23 99
0 1522 26 9 653 1219 23 100
1 1522 26 9 653 1219 23 101
0 1523 26 20 854 3985 23 102
1 1523 26 20 854 3985 23 103
0 1524 26 19 1798 3983 23 104
1 1524 26 19 1798 3983 23 105
0 1525 54 19 832 1220 23 106
1 1525 54 19 832 1220 23 107
0 1526 54 4 837 1218 23 108
1 1526 54 4 837 1218 23 109
0 1527 54 25 809 3981 23 110
1 1527 54 25 809 3981 23 111
0 1528 54 24 1604 3982 23 112
1 1528 54 24 1604 3982 23 113
0 1529 54 13 1613 1691 23 114
1 1529 54 13 1613 1691 23 115
0 1530 54 12 1603 756 23 116
1 1530 54 12 1603 756 23 117
0 1531 54 27 1606 751 23 118
1 1531 54 27 1606 751 23 119
0 1532 54 16 1611 754 23 120
1 1532 54 16 1611 754 23 121
0 1533 55 19 923 755 23 122
1 1533 55 19 923 755 23 123
0 1534 55 4 882 753 23 124
1 1534 55 4 882 753 23 125
0 1535 55 5 930 757 23 126
1 1535 55 5 930 757 23 127
0 1536 55 22 927 1671 24 0
1 1536 55 22 927 1671 24 1
0 1537 55 21 935 758 24 2
1 1537 55 21 935 758 24 3
0 1538 55 27 840 760 24 4
1 1538 55 27 840 760 24 5
0 1539 55 32 1609 1678 24 6
1 1539 55 32 1609 1678 24 7
0 1540 55 30 938 416 24 8
1 1540 55 30 938 416 24 9
0 1541 56 28 881 418 24 10
1 1541 56 28 881 418 24 11
0 1542 56 23 1791 413 24 12
1 1542 56 23 1791 413 24 13
0 1543 56 27 1800 414 24 14
1 1543 56 27 1800 414 24 15
0 1544 56 17 1797 411 24 16
1 1544 56 17 1797 411 24 17
0 1545 56 2 1264 419 24 18
1 1545 56 2 1264 419 24 19
0 1546 56 32 1755 412 24 20
1 1546 56 32 1755 412 24 21
0 1547 56 31 1794 1676 24 22
1 1547 56 31 1794 1676 24 23
0 1548 56 4 1792 415 24 24
1 1548 56 4 1792 415 24 25
0 1549 57 22 1753 1379 24 26
1 1549 57 22 1753 1379 24 27
0 1550 57 21 1796 1380 24 28
1 1550 57 21 1796 1380 24 29
0 1551 57 25 889 1372 24 30
1 1551 57 25 889 1372 24 31
0 1552 57 23 928 1374 24 32
1 1552 57 23 928 1374 24 33
0 1553 57 19 1762 1481 24 34
1 1553 57 19 1762 1481 24 35
0 1554 57 17 1758 1371 24 36
1 1554 57 17 1758 1371 24 37
0 1555 57 14 1767 1377 24 38
1 1555 57 14 1767 1377 24 39
0 1556 57 8 883 1376 24 40
1 1556 57 8 883 1376 24 41
0 1557 58 28 853 1378 24 42
1 1557 58 28 853 1378 24 43
0 1558 58 10 861 1375 24 44
1 1558 58 10 861 1375 24 45
0 1559 65 19 235 1991 24 46
1 1559 65 19 235 1991 24 47
0 1560 65 32 65 1992 24 48
1 1560 65 32 65 1992 24 49
0 1561 65 24 234 1995 24 50
1 1561 65 24 234 1995 24 51
0 1562 65 25 233 1994 24 52
1 1562 65 25 233 1994 24 53
0 1563 65 27 52 1998 24 54
1 1563 65 27 52 1998 24 55
0 1564 66 4 90 1993 24 56
1 1564 66 4 90 1993 24 57
0 1565 66 21 88 3202 24 58
1 1565 66 21 88 3202 24 59
0 1566 66 3 1434 1996 24 60
1 1566 66 3 1434 1996 24 61
0 1567 66 2 1419 2000 24 62
1 1567 66 2 1419 2000 24 63
0 1568 66 27 1447 1999 24 64
1 1568 66 27 1447 1999 24 65
0 1569 66 14 97 2722 24 66
1 1569 66 14 97 2722 24 67
0 1570 66 15 1442 2721 24 68
1 1570 66 15 1442 2721 24 69
0 1571 66 9 98 2723 24 70
1 1571 66 9 98 2723 24 71
0 1572 67 17 220 2485 24 72
1 1572 67 17 220 2485 24 73
0 1573 67 12 205 2725 24 74
1 1573 67 12 205 2725 24 75
0 1574 67 20 214 2726 24 76
1 1574 67 20 214 2726 24 77
0 1575 67 6 1435 2728 24 78
1 1575 67 6 1435 2728 24 79
0 1576 67 32 446 2730 24 80
1 1576 67 32 446 2730 24 81
0 1577 67 4 247 2727 24 82
1 1577 67 4 247 2727 24 83
0 1578 67 26 240 2729 24 84
1 1578 67 26 240 2729 24 85
0 1579 67 22 243 2694 24 86
1 1579 67 22 243 2694 24 87
0 1580 27 27 1148 2696 24 88
1 1580 27 27 1148 2696 24 89
0 1581 27 30 1421 2693 24 90
1 1581 27 30 1421 2693 24 91
0 1582 27 32 1412 2695 24 92
1 1582 27 32 1412 2695 24 93
0 1583 27 2 1532 2697 24 94
1 1583 27 2 1532 2697 24 95
0 1584 27 23 1509 2691 24 96
1 1584 27 23 1509 2691 24 97
0 1585 27 24 1114 2699 24 98
1 1585 27 24 1114 2699 24 99
0 1586 27 26 1526 2698 24 100
1 1586 27 26 1526 2698 24 101
0 1587 27 31 1145 2700 24 102
1 1587 27 31 1145 2700 24 103
0 1588 28 32 1541 2692 24 104
1 1588 28 32 1541 2692 24 105
0 1589 28 31 1528 150 24 106
1 1589 28 31 1528 150 24 107
0 1590 28 14 1138 147 24 108
1 1590 28 14 1138 147 24 109
0 1591 28 21 1102 143 24 110
1 1591 28 21 1102 143 24 111
0 1592 28 26 1527 144 24 112
1 1592 28 26 1527 144 24 113
0 1593 28 8 1101 146 24 114
1 1593 28 8 1101 146 24 115
0 1594 28 27 1108 141 24 116
1 1594 28 27 1108 141 24 117
0 1595 28 5 1542 149 24 118
1 1595 28 5 1542 149 24 119
0 1596 29 13 75 148 24 120
1 1596 29 13 75 148 24 121
0 1597 29 11 56 145 24 122
1 1597 29 11 56 145 24 123
0 1598 29 26 1524 142 24 124
1 1598 29 26 1524 142 24 125
0 1599 29 5 1539 352 24 126
1 1599 29 5 1539 352 24 127
0 1600 29 28 1505 351 25 0
1 1600 29 28 1505 351 25 1
0 1601 29 31 1510 353 25 2
1 1601 29 31 1510 353 25 3
0 1602 29 25 1136 354 25 4
1 1602 29 25 1136 354 25 5
0 1603 29 17 1515 355 25 6
1 1603 29 17 1515 355 25 7
0 1604 30 14 1536 356 25 8
1 1604 30 14 1536 356 25 9
0 1605 30 13 1538 357 25 10
1 1605 30 13 1538 357 25 11
0 1606 30 15 1521 359 25 12
1 1606 30 15 1521 359 25 13
0 1607 30 12 1537 1485 25 14
1 1607 30 12 1537 1485 25 15
0 1608 30 7 1127 358 25 16
1 1608 30 7 1127 358 25 17
0 1609 30 27 1115 2681 25 18
1 1609 30 27 1115 2681 25 19
0 1610 30 22 1531 2682 25 20
1 1610 30 22 1531 2682 25 21
0 1611 30 6 72 2685 25 22
1 1611 30 6 72 2685 25 23
0 1612 31 16 1550 2487 25 24
1 1612 31 16 1550 2487 25 25
0 1613 31 22 1429 2683 25 26
1 1613 31 22 1429 2683 25 27
0 1614 31 29 1116 2826 25 28
1 1614 31 29 1116 2826 25 29
0 1615 31 6 1529 2489 25 30
1 1615 31 6 1529 2489 25 31
0 1616 31 19 1129 2688 25 32
1 1616 31 19 1129 2688 25 33
0 1617 31 18 1139 2829 25 34
1 1617 31 18 1139 2829 25 35
0 1618 31 20 1519 2690 25 36
1 1618 31 20 1519 2690 25 37
0 1619 31 2 1516 21 25 38
1 1619 31 2 1516 21 25 39
0 1620 32 32 1183 22 25 40
1 1620 32 32 1183 22 25 41
0 1621 32 25 1648 24 25 42
1 1621 32 25 1648 24 25 43
0 1622 32 27 796 23 25 44
1 1622 32 27 796 23 25 45
0 1623 32 5 793 2893 25 46
1 1623 32 5 793 2893 25 47
0 1624 32 22 1639 26 25 48
1 1624 32 22 1639 26 25 49
0 1625 32 1 774 2897 25 50
1 1625 32 1 774 2897 25 51
0 1626 32 6 1902 2896 25 52
1 1626 32 6 1902 2896 25 53
0 1627 32 26 1179 2899 25 54
1 1627 32 26 1179 2899 25 55
0 1628 33 27 1175 2900 25 56
1 1628 33 27 1175 2900 25 57
0 1629 33 7 798 2517 25 58
1 1629 33 7 798 2517 25 59
0 1630 33 18 794 2516 25 60
1 1630 33 18 794 2516 25 61
0 1631 33 10 1633 2513 25 62
1 1631 33 10 1633 2513 25 63
0 1632 33 24 1632 2514 25 64
1 1632 33 24 1632 2514 25 65
0 1633 33 15 1605 2515 25 66
1 1633 33 15 1605 2515 25 67
0 1634 33 20 1469 3201 25 68
1 1634 33 20 1469 3201 25 69
0 1635 33 12 1636 2519 25 70
1 1635 33 12 1636 2519 25 71
0 1636 61 16 1187 2511 25 72
1 1636 61 16 1187 2511 25 73
0 1637 61 12 1156 2520 25 74
1 1637 61 12 1156 2520 25 75
0 1638 61 2 1630 2512 25 76
1 1638 61 2 1630 2512 25 77
0 1639 61 1 1189 662 25 78
1 1639 61 1 1189 662 25 79
0 1640 61 20 782 2471 25 80
1 1640 61 20 782 2471 25 81
0 1641 61 23 776 666 25 82
1 1641 61 23 776 666 25 83
0 1642 61 4 770 664 25 84
1 1642 61 4 770 664 25 85
0 1643 61 6 1186 663 25 86
1 1643 61 6 1186 663 25 87
0 1644 62 9 784 668 25 88
1 1644 62 9 784 668 25 89
0 1645 62 17 773 669 25 90
1 1645 62 17 773 669 25 91
0 1646 62 24 1159 670 25 92
1 1646 62 24 1159 670 25 93
0 1647 62 3 1158 683 25 94
1 1647 62 3 1158 683 25 95
0 1648 62 28 1640 682 25 96
1 1648 62 28 1640 682 25 97
0 1649 62 7 1649 686 25 98
1 1649 62 7 1649 686 25 99
0 1650 62 31 1162 2401 25 100
1 1650 62 31 1162 2401 25 101
0 1651 62 32 1644 688 25 102
1 1651 62 32 1644 688 25 103
0 1652 63 9 222 2404 25 104
1 1652 63 9 222 2404 25 105
0 1653 63 12 219 2405 25 106
1 1653 63 12 219 2405 25 107
0 1654 63 15 215 2406 25 108
1 1654 63 15 215 2406 25 109
0 1655 63 25 10 690 25 110
1 1655 63 25 10 690 25 111
0 1656 63 2 218 2408 25 112
1 1656 63 2 218 2408 25 113
0 1657 63 3 44 511 25 114
1 1657 63 3 44 511 25 115
0 1658 63 1 207 513 25 116
1 1658 63 1 207 513 25 117
0 1659 63 5 1439 3181 25 118
1 1659 63 5 1439 3181 25 119
0 1660 64 5 1446 3182 25 120
1 1660 64 5 1446 3182 25 121
0 1661 64 2 236 3185 25 122
1 1661 64 2 236 3185 25 123
0 1662 64 8 1449 3219 25 124
1 1662 64 8 1449 3219 25 125
0 1663 64 28 228 3183 25 126
1 1663 64 28 228 3183 25 127
0 1664 64 1 64 3186 26 0
1 1664 64 1 64 3186 26 1
0 1665 64 29 25 3187 26 2
1 1665 64 29 25 3187 26 3
0 1666 64 7 242 3189 26 4
1 1666 64 7 242 3189 26 5
0 1667 64 6 241 3217 26 6
1 1667 64 6 241 3217 26 7
0 1668 65 17 79 3220 26 8
1 1668 65 17 79 3220 26 9
0 1669 65 31 4 2510 26 10
1 1669 65 31 4 2510 26 11
0 1670 65 30 235 2506 26 12
1 1670 65 30 235 2506 26 13
0 1671 65 2 225 2286 26 14
1 1671 65 2 225 2286 26 15
0 1672 65 15 24 2282 26 16
1 1672 65 15 24 2282 26 17
0 1673 65 26 26 2285 26 18
1 1673 65 26 26 2285 26 19
0 1674 65 4 21 2287 26 20
1 1674 65 4 21 2287 26 21
0 1675 65 5 99 2283 26 22
1 1675 65 5 99 2283 26 23
0 1676 66 16 38 2288 26 24
1 1676 66 16 38 2288 26 25
0 1677 66 23 87 2289 26 26
1 1677 66 23 87 2289 26 27
0 1678 66 13 12 2884 26 28
1 1678 66 13 12 2884 26 29
0 1679 66 25 250 2284 26 30
1 1679 66 25 250 2284 26 31
0 1680 66 26 83 2888 26 32
1 1680 66 26 83 2888 26 33
0 1681 66 12 1893 401 26 34
1 1681 66 12 1893 401 26 35
0 1682 66 19 224 409 26 36
1 1682 66 19 224 409 26 37
0 1683 66 32 1433 410 26 38
1 1683 66 32 1433 410 26 39
0 1684 67 24 94 408 26 40
1 1684 67 24 94 408 26 41
0 1685 67 21 50 407 26 42
1 1685 67 21 50 407 26 43
0 1686 67 23 226 455 26 44
1 1686 67 23 226 455 26 45
0 1687 67 18 1444 403 26 46
1 1687 67 18 1444 403 26 47
0 1688 67 11 1448 402 26 48
1 1688 67 11 1448 402 26 49
0 1689 67 25 248 404 26 50
1 1689 67 25 248 404 26 51
0 1690 67 19 227 405 26 52
1 1690 67 19 227 405 26 53
0 1691 67 31 208 1095 26 54
1 1691 67 31 208 1095 26 55
0 1692 27 6 1348 3840 26 56
1 1692 27 6 1348 3840 26 57
0 1693 27 1 2085 3838 26 58
1 1693 27 1 2085 3838 26 59
0 1694 27 17 2084 1096 26 60
1 1694 27 17 2084 1096 26 61
0 1695 27 13 2060 3836 26 62
1 1695 27 13 2060 3836 26 63
0 1696 27 11 1407 1098 26 64
1 1696 27 11 1407 1098 26 65
0 1697 27 18 1520 3834 26 66
1 1697 27 18 1520 3834 26 67
0 1698 27 20 1420 3833 26 68
1 1698 27 20 1420 3833 26 69
0 1699 27 16 1514 3832 26 70
1 1699 27 16 1514 3832 26 71
0 1700 28 9 1424 3625 26 72
1 1700 28 9 1424 3625 26 73
0 1701 28 28 1422 3979 26 74
1 1701 28 28 1422 3979 26 75
0 1702 28 18 1410 3978 26 76
1 1702 28 18 1410 3978 26 77
0 1703 28 30 1413 3688 26 78
1 1703 28 30 1413 3688 26 79
0 1704 28 1 1415 3687 26 80
1 1704 28 1 1415 3687 26 81
0 1705 28 15 1405 3686 26 82
1 1705 28 15 1405 3686 26 83
0 1706 28 13 1517 3683 26 84
1 1706 28 13 1517 3683 26 85
0 1707 28 6 1508 3684 26 86
1 1707 28 6 1508 3684 26 87
0 1708 29 20 1504 3685 26 88
1 1708 29 20 1504 3685 26 89
0 1709 29 27 1503 3681 26 90
1 1709 29 27 1503 3681 26 91
0 1710 29 9 1425 3682 26 92
1 1710 29 9 1425 3682 26 93
0 1711 29 16 1426 4087 26 94
1 1711 29 16 1426 4087 26 95
0 1712 29 6 1143 4088 26 96
1 1712 29 6 1143 4088 26 97
0 1713 29 23 1547 3928 26 98
1 1713 29 23 1547 3928 26 99
0 1714 29 18 1544 3927 26 100
1 1714 29 18 1544 3927 26 101
0 1715 29 32 1518 3926 26 102
1 1715 29 32 1518 3926 26 103
0 1716 30 11 1126 3923 26 104
1 1716 30 11 1126 3923 26 105
0 1717 30 16 1113 3924 26 106
1 1717 30 16 1113 3924 26 107
0 1718 30 29 1140 3925 26 108
1 1718 30 29 1140 3925 26 109
0 1719 30 20 1104 3922 26 110
1 1719 30 20 1104 3922 26 111
0 1720 30 3 73 3921 26 112
1 1720 30 3 73 3921 26 113
0 1721 30 5 1958 2825 26 114
1 1721 30 5 1958 2825 26 115
0 1722 30 2 1953 2822 26 116
1 1722 30 2 1953 2822 26 117
0 1723 30 4 1107 2507 26 118
1 1723 30 4 1107 2507 26 119
0 1724 31 31 1414 3180 26 120
1 1724 31 31 1414 3180 26 121
0 1725 31 5 1117 1085 26 122
1 1725 31 5 1117 1085 26 123
0 1726 31 17 1106 2503 26 124
1 1726 31 17 1106 2503 26 125
0 1727 31 28 1118 2091 26 126
1 1727 31 28 1118 2091 26 127
0 1728 31 21 1546 2505 27 0
1 1728 31 21 1546 2505 27 1
0 1729 31 3 1511 2092 27 2
1 1729 31 3 1511 2092 27 3
0 1730 31 14 1501 2502 27 4
1 1730 31 14 1501 2502 27 5
0 1731 31 27 1530 930 27 6
1 1731 31 27 1530 930 27 7
0 1732 32 13 1157 926 27 8
1 1732 32 13 1157 926 27 9
0 1733 32 4 1488 925 27 10
1 1733 32 4 1488 925 27 11
0 1734 32 7 1626 928 27 12
1 1734 32 7 1626 928 27 13
0 1735 32 8 1155 927 27 14
1 1735 32 8 1155 927 27 15
0 1736 32 14 1620 924 27 16
1 1736 32 14 1620 924 27 17
0 1737 32 9 1154 923 27 18
1 1737 32 9 1154 923 27 19
0 1738 32 12 1177 922 27 20
1 1738 32 12 1177 922 27 21
0 1739 32 21 1636 921 27 22
1 1739 32 21 1636 921 27 23
0 1740 33 6 1471 1073 27 24
1 1740 33 6 1471 1073 27 25
0 1741 33 14 764 1789 27 26
1 1741 33 14 764 1789 27 27
0 1742 33 28 1625 1790 27 28
1 1742 33 28 1625 1790 27 29
0 1743 33 9 1185 1786 27 30
1 1743 33 9 1185 1786 27 31
0 1744 33 29 785 1787 27 32
1 1744 33 29 785 1787 27 33
0 1745 33 22 1184 1788 27 34
1 1745 33 22 1184 1788 27 35
0 1746 33 19 783 1783 27 36
1 1746 33 19 783 1783 27 37
0 1747 33 26 1180 3213 27 38
1 1747 33 26 1180 3213 27 39
0 1748 34 22 1197 1785 27 40
1 1748 34 22 1197 1785 27 41
0 1749 61 31 757 1781 27 42
1 1749 61 31 757 1781 27 43
0 1750 61 19 1459 1782 27 44
1 1750 61 19 1459 1782 27 45
0 1751 61 21 1461 4085 27 46
1 1751 61 21 1461 4085 27 47
0 1752 61 11 1188 4081 27 48
1 1752 61 11 1188 4081 27 49
0 1753 61 15 1616 3450 27 50
1 1753 61 15 1616 3450 27 51
0 1754 61 25 1174 3449 27 52
1 1754 61 25 1174 3449 27 53
0 1755 61 29 1623 3448 27 54
1 1755 61 29 1623 3448 27 55
0 1756 61 14 1161 3443 27 56
1 1756 61 14 1161 3443 27 57
0 1757 62 2 790 3444 27 58
1 1757 62 2 790 3444 27 59
0 1758 62 13 1933 3445 27 60
1 1758 62 13 1933 3445 27 61
0 1759 62 6 1170 3441 27 62
1 1759 62 6 1170 3441 27 63
0 1760 62 21 1192 3442 27 64
1 1760 62 21 1192 3442 27 65
0 1761 62 25 1458 2719 27 66
1 1761 62 25 1458 2719 27 67
0 1762 62 10 1198 2715 27 68
1 1762 62 10 1198 2715 27 69
0 1763 62 15 777 2848 27 70
1 1763 62 15 777 2848 27 71
0 1764 62 14 1466 2847 27 72
1 1764 62 14 1466 2847 27 73
0 1765 63 23 1165 2846 27 74
1 1765 63 23 1165 2846 27 75
0 1766 63 16 754 2843 27 76
1 1766 63 16 754 2843 27 77
0 1767 63 19 788 2844 27 78
1 1767 63 19 788 2844 27 79
0 1768 63 8 1615 2845 27 80
1 1768 63 8 1615 2845 27 81
0 1769 63 24 1637 2841 27 82
1 1769 63 24 1637 2841 27 83
0 1770 63 32 797 2842 27 84
1 1770 63 32 797 2842 27 85
0 1771 63 28 5 2782 27 86
1 1771 63 28 5 2782 27 87
0 1772 63 29 9 2781 27 88
1 1772 63 29 9 2781 27 89
0 1773 64 31 66 2098 27 90
1 1773 64 31 66 2098 27 91
0 1774 64 12 210 2097 27 92
1 1774 64 12 210 2097 27 93
0 1775 64 22 1437 2785 27 94
1 1775 64 22 1437 2785 27 95
0 1776 64 21 93 2786 27 96
1 1776 64 21 93 2786 27 97
0 1777 64 15 7 2787 27 98
1 1777 64 15 7 2787 27 99
0 1778 64 24 216 2788 27 100
1 1778 64 24 216 2788 27 101
0 1779 64 23 59 2790 27 102
1 1779 64 23 59 2790 27 103
0 1780 64 26 1430 2789 27 104
1 1780 64 26 1430 2789 27 105
0 1781 65 29 95 3233 27 106
1 1781 65 29 95 3233 27 107
0 1782 65 8 238 3236 27 108
1 1782 65 8 238 3236 27 109
0 1783 65 3 249 3239 27 110
1 1783 65 3 249 3239 27 111
0 1784 65 1 1450 3212 27 112
1 1784 65 1 1450 3212 27 113
0 1785 65 11 1882 1831 27 114
1 1785 65 11 1882 1831 27 115
0 1786 65 22 19 3211 27 116
1 1786 65 22 19 3211 27 117
0 1787 65 21 85 1833 27 118
1 1787 65 21 85 1833 27 119
0 1788 65 13 84 1839 27 120
1 1788 65 13 84 1839 27 121
0 1789 66 31 42 1834 27 122
1 1789 66 31 42 1834 27 123
0 1790 66 5 47 1838 27 124
1 1790 66 5 47 1838 27 125
0 1791 66 11 40 1837 27 126
1 1791 66 11 40 1837 27 127
0 1792 66 20 39 1835 28 0
1 1792 66 20 39 1835 28 1
0 1793 66 18 18 1836 28 2
1 1793 66 18 18 1836 28 3
0 1794 66 10 92 280 28 4
1 1794 66 10 92 280 28 5
0 1795 66 6 35 272 28 6
1 1795 66 6 35 272 28 7
0 1796 66 24 1891 273 28 8
1 1796 66 24 1891 273 28 9
0 1797 67 5 1441 239 28 10
1 1797 67 5 1441 239 28 11
0 1798 67 10 1431 240 28 12
1 1798 67 10 1431 240 28 13
0 1799 67 9 212 276 28 14
1 1799 67 9 212 276 28 15
0 1800 67 14 78 237 28 16
1 1800 67 14 78 237 28 17
0 1801 67 3 201 277 28 18
1 1801 67 3 201 277 28 19
0 1802 67 7 86 271 28 20
1 1802 67 7 86 271 28 21
0 1803 67 30 58 238 28 22
1 1803 67 30 58 238 28 23
0 1804 67 27 1443 1452 28 24
1 1804 67 27 1443 1452 28 25
0 1805 27 12 1561 1451 28 26
1 1805 27 12 1561 1451 28 27
0 1806 27 8 2053 1455 28 28
1 1806 27 8 2053 1455 28 29
0 1807 27 10 2096 1454 28 30
